Average Cost for two,Longitude,Latitude
500,77.319038,28.5818551
200,77.3187567,28.5821309
300,77.3173193,28.5810955
300,0,0
300,77.3173563,28.5810132
600,77.3409391,28.5722363
800,77.3408326,28.5724711
200,77.346491,28.576754
600,77.3394417,28.5791986
400,77.34303586,28.5793226
350,77.3536634,28.5743086
200,0,0
250,0,0
500,77.3469342,28.5773502
250,77.347652,28.5744592
300,77.3499908,28.5866196
450,77.3536634,28.5743086
400,77.3536634,28.5743086
300,77.35415488,28.58791339
300,77.3502339,28.5865079
500,77.36111,28.5818244
300,77.3536634,28.5743086
550,77.3636829,28.5835424
550,77.3573419,28.5838901
900,77.3536634,28.5743086
300,77.3577905,28.5840221
400,77.3536634,28.5743086
450,77.360356,28.583684
300,77.3574316,28.5839882
500,77.3536634,28.5743086
300,77.3536634,28.5743086
200,77.3614689,28.5820375
1250,77.3536634,28.5743086
100,77.3425375,28.5691352
800,77.3402775,28.5661407
500,77.3404288,28.5653946
500,77.3376836,28.5644063
500,77.3405146,28.5660756
400,77.3397535,28.5651685
400,77.340435,28.565446
450,77.3403587,28.5654172
700,77.340025,28.565491
450,77.37565689,28.52998373
350,77.34083544,28.56619633
800,77.340721,28.566297
400,77.3403537,28.565437
400,77.3408326,28.5661948
400,77.3404288,28.5653946
350,77.34018199,28.56528114
400,77.3399353,28.5653929
250,77.3400699,28.5655401
500,0,0
350,77.3457285,28.5699307
400,77.34016448,28.56573444
500,77.3404737,28.5686715
400,77.3397409,28.5652948
500,77.340025,28.5653117
200,77.340025,28.565491
400,77.323737,28.5641453
650,77.334633,28.5640131
500,77.334633,28.5640131
400,77.3221651,28.5643934
1300,77.3220403,28.5645948
500,77.3254169,28.5664384
300,77.3216286,28.5648303
100,77.3349102,28.5643808
250,0,0
300,77.3263626,28.5677206
300,77.3281989,28.5693451
700,77.334211,28.564222
500,77.33417619,28.56437507
650,77.3498054,28.5672202
600,0,0
400,77.34990894,28.56699945
500,0,28
150,77.3219012,28.5810716
400,77.3568036,28.5651898
250,0,0
600,77.36176707,28.56952163
300,77.3607699,28.561368
350,77.3618278,28.5692496
300,77.36170672,28.56920834
400,77.3618487,28.5697922
700,77.3591531,28.5615185
150,77.361986,28.5689914
500,77.3629392,28.5662049
600,77.3616483,28.569412
350,77.3618197,28.5692859
450,77.3620195,28.569218
300,77.3619175,28.5693477
400,77.3609306,28.5614537
400,77.3618306,28.569207
600,77.3603093,28.5613668
550,77.360265,28.561485
500,77.366334,28.565118
600,77.3592512,28.5614308
450,77.35881027,28.56145334
1300,77.360571,28.565447
350,77.3620072,28.5689975
300,77.3583449,28.5614837
300,77.361169,28.5656
700,77.363015,28.563578
600,77.361455,28.569307
500,77.36045983,28.56136235
400,77.36013662,28.56132431
400,77.3522612,28.5615785
700,77.3612895,28.5612185
500,77.36,28.57
500,77.3618278,28.5692496
600,77.3609306,28.5614537
200,77.361455,28.569307
400,77.3617807,28.5692053
400,77.358773,28.5612563
900,0,0
350,0,0
300,0,0
600,77.3609755,28.5615028
600,77.3591363,28.5616434
800,0,0
200,0,0
700,77.361974,28.5689197
800,77.35858697,28.56337153
500,77.362094,28.569279
200,77.3374886,28.5546617
500,0,0
500,77.3382907,28.56470841
800,77.3321849,28.5580118
600,77.35743094,28.56198634
200,77.3373827,28.5543914
600,77.3323268,28.5579734
450,77.3361665,28.5599265
200,77.3400334,28.560602
400,77.3400007,28.5607636
550,77.3323527,28.5579975
600,77.3385357,28.5545389
650,77.3322975,28.5579718
500,77.339363,28.554041
400,77.3305135,28.5584685
500,77.3374228,28.5541271
250,0,0
500,77.3431656,28.5585244
400,77.33950197,28.5568248
400,0,0
250,77.3367172,28.5538698
700,0,0
100,0,0
650,77.3441526,28.5485744
350,0,0
550,77.3440629,28.5489246
500,77.3451396,28.5503712
200,0,0
300,77.3444218,28.5498552
300,77.3442694,28.5486331
150,0,0
450,77.3425046,28.5509007
300,77.3636066,28.5593943
650,77.3728126,28.5480976
200,77.3740358,28.55065
500,0,0
200,77.3724136,28.55276
150,77.3717413,28.5528331
400,77.3678917,28.5572741
550,77.3676875,28.5574096
550,77.3681581,28.5571046
700,77.3682751,28.5571526
500,77.3678243,28.5574263
250,77.3727931,28.5551493
300,77.3728518,28.5555893
200,77.36971536,28.56072076
700,77.3729825,28.5555542
450,77.373221,28.5556159
500,77.3719832,28.5573976
400,77.3706065,28.5596943
450,77.37059221,28.56042768
300,77.375287,28.5562369
250,77.3234175,28.5887703
300,77.3245004,28.5878734
100,77.32,28.59
450,77.3619175,28.5705134
450,77.361738,28.5695102
800,77.3620969,28.5702613
400,77.3619772,28.5702807
500,77.3640969,28.56872955
750,77.3621286,28.5699073
800,77.361983,28.5705071
400,77.3621117,28.5699059
450,77.3704026,28.5694331
300,77.3864967,28.5709428
400,77.362366,28.5702866
500,77.3620969,28.5703509
500,77.3619175,28.5705134
550,77.3623092,28.5706018
650,77.3623212,28.5697892
1300,77.3620447,28.5703164
250,77.3619175,28.570872
700,77.362497,28.5699968
300,0,0
300,77.37630514,28.57683772
600,77.3624558,28.5699364
450,77.3620969,28.5708889
400,77.3852409,28.5694797
300,77.37,28.57
800,77.3620969,28.5702613
700,77.3621039,28.5699792
600,77.361896,28.5704704
500,77.3621866,28.5702697
800,77.3620973,28.5703849
1300,77.3624456,28.5708499
750,77.3617899,28.5704635
800,77.37062,28.5728
700,77.3617829,28.5704559
1300,77.3625098,28.5704437
500,77.3619175,28.570603
650,77.3670311,28.5780783
350,0,0
150,77.3674796,28.5582143
350,77.3624558,28.5782751
650,77.3676591,28.5832481
500,77.369257,28.578194
600,77.3693635,28.5782979
600,77.3664928,28.5822417
550,77.3692738,28.5781101
500,77.3665825,28.5825191
450,77.3681633,28.5834992
500,0,0
500,0,0
500,0,0
400,0,0
500,77.3672447,28.5783055
500,77.3688983,28.583972
150,77.3722342,28.58601
400,77.3722935,28.5862117
300,0,0
450,77.3669408,28.5784302
400,77.37,28.58
100,77.37454668,28.58168431
500,0,0
800,77.3658648,28.5796721
550,77.366121,28.581868
500,77.3614962,28.573306
700,77.3720794,28.585893
800,77.3625455,28.5867115
150,77.367691,28.5833075
300,77.3681073,28.5864134
300,77.3655244,28.5879739
200,77.3675487,28.5832178
800,77.3607512,28.5906666
600,77.3625937,28.5953748
650,77.362305,28.5955626
650,77.3630838,28.5863139
500,77.3596121,28.5900318
500,77.365506,28.5913835
600,77.3631735,28.5878465
300,77.3607512,28.5906666
400,77.3623636,28.59562
350,77.3597643,28.5895874
50,77.3627249,28.5866387
500,77.3626452,28.5957812
150,77.3627249,28.5866387
300,77.3631735,28.586412
300,77.3607512,28.5906666
250,77.36209564,28.59569369
400,77.3624115,28.5869987
350,77.362366,28.5955703
500,77.3623312,28.5956935
150,77.3469342,28.6070243
300,77.3470476,28.606606
300,77.3428293,28.6033018
500,77.3427967,28.6033255
500,77.3429861,28.6032453
150,77.3427604,28.603325
200,77.3427275,28.6033137
300,77.3545409,28.6005354
650,77.3576192,28.6045901
650,77.358741,28.6048659
600,77.35685091,28.60756944
300,77.3597643,28.6086827
400,77.362444,28.6072953
500,77.3533487,28.6101016
150,77.35318667,28.61007
300,77.3597207,28.6085274
300,77.3625711,28.6057844
200,0,0
150,77.3532162,28.6099807
100,77.3528544,28.6097471
100,77.3533213,28.6100951
650,77.3723239,28.6080732
300,77.3626026,28.6088161
350,77.3626134,28.6088444
350,77.3724933,28.6086461
700,77.3781674,28.6095755
200,77.3724239,28.6081042
300,77.36256,28.6084226
150,77.3178507,28.5920932
250,77.3624842,28.6047247
200,0,0
500,77.3719027,28.6055225
300,0,0
650,77.36473083,28.59345268
450,0,0
300,0,0
300,77.362366,28.59566
200,77.3716062,28.6142808
1100,77.3625455,28.6127995
400,77.3698446,28.6181042
150,77.370818,28.6191966
450,77.3625455,28.6127995
450,77.3666722,28.6127402
400,77.374165,28.6274956
500,77.35402454,28.61083103
250,77.3666722,28.6127402
200,77.371174,28.6139194
300,77.3704181,28.6181215
1500,77.3716062,28.6142808
700,77.33747028,28.58167444
700,77.37043262,28.62443114
400,0,0
300,77.37389041,28.62840758
350,77.3702942,28.6181067
200,77.37371799,28.62667926
400,77.37029448,28.61183236
350,77.3707092,28.6184991
250,77.3665825,28.612911
500,77.369864,28.6181511
400,77.3666722,28.6127402
200,77.3738681,28.6280874
650,77.3706652,28.6180976
200,0,0
400,77.3545194,28.61263059
650,77.37002995,28.62392171
1500,77.35519834,28.61451253
300,77.3701709,28.6193448
1000,77.3625455,28.6127995
800,77.3705298,28.6197372
400,77.3704489,28.6196711
750,77.3625455,28.6127995
250,77.3700887,28.6239066
500,77.3624558,28.612791
500,77.37041719,28.62453856
900,77.3684034,28.613167
300,0,0
600,77.3707797,28.6187885
500,77.3698121,28.6185042
400,77.3624828,28.6145003
400,77.37017244,28.62453797
300,77.3702457,28.6182239
500,77.3631735,28.613038
850,77.3624558,28.612791
100,77.35487667,28.61550833
100,77.35400308,28.61044692
250,77.35509105,28.61997007
450,77.3723946,28.618099
250,77.37004437,28.6252228
250,77.368349,28.6238525
200,0,0
200,77.3672105,28.6139563
400,0,0
200,77.370496,28.6181335
350,77.3656117,28.6129491
350,77.3712474,28.6143366
500,77.3706875,28.6193211
700,77.35475075,28.61750372
550,77.20952498,28.62565716
600,77.3707092,28.6182302
350,77.3629871,28.6207119
350,77.3660074,28.6132102
400,77.3633138,28.6132289
500,77.3706195,28.619656
300,77.3634824,28.6131696
500,77.3707092,28.6182302
200,77.3550388,28.6220057
200,77.3551543,28.6218907
400,77.37101935,28.62503592
200,77.369567,28.6188035
250,0,0
600,77.3707194,28.6191953
500,77.3624558,28.612791
500,77.3664928,28.6129026
750,77.38531,28.625608
450,77.3770285,28.616674
100,0,0
300,77.3784944,28.6177586
200,77.3771889,28.6249999
250,0,0
300,77.3846785,28.6125969
200,77.3760306,28.6292246
350,0,0
800,0,0
300,0,0
500,0,0
300,77.3772233,28.6075466
400,77.380365,28.607233
400,77.3760035,28.6095834
550,77.3757327,28.6095596
600,77.3799187,28.6072612
300,77.3755981,28.6094124
700,77.317172,28.597085
500,77.3201607,28.5976222
300,0,0
500,0,0
200,77.3751945,28.5915785
400,0,0
200,0,0
200,77.3771267,28.6008237
150,77.3771316,28.6008229
500,77.3798644,28.6076509
400,77.3823794,28.5645097
500,77.3813429,28.5664689
350,77.381327,28.5663929
150,77.3811864,28.5663773
600,77.3851512,28.5646289
400,77.3862918,28.57108
500,77.3809101,28.5914755
850,77.3997654,28.585038
500,77.3863299,28.5722375
400,77.3864019,28.5723004
550,77.4013017,28.5868911
800,77.3810922,28.5663966
450,77.32181758,28.57605503
650,77.400309,28.5879324
150,77.38469392,28.56920274
500,77.3920718,28.57173
500,77.3833124,28.5905939
350,77.3819125,28.566406
300,77.3992328,28.5851413
400,77.38271,28.5645272
500,77.3848705,28.5694254
600,77.3810436,28.5664155
650,77.3821963,28.5665424
800,77.3814563,28.5663598
250,77.3813897,28.5659688
250,77.3803972,28.5891989
300,77.3805766,28.5914573
500,77.400003,28.588073
200,77.3816692,28.5663512
300,77.386365,28.5706274
500,77.3837255,28.5714727
100,77.3991911,28.5853989
100,77.3992776,28.58528
600,77.386199,28.5722136
250,77.3812069,28.5664704
700,77.3986498,28.5880007
500,77.387573,28.5639598
450,0,0
350,77.3851512,28.5645393
300,77.3819508,28.5666463
350,77.3864967,28.5704048
700,77.3822877,28.5665638
500,77.3346967,28.5419387
350,77.3827156,28.5643503
200,0,0
450,0,0
600,77.3807896,28.5664153
300,77.3851512,28.5646289
300,77.3863819,28.5707996
400,0,0
100,77.3846131,28.5711244
300,77.3936272,28.5674429
800,77.392176,28.5717508
500,77.3812875,28.5665039
400,77.3992328,28.585231
300,77.3839456,28.5712706
250,77.3992776,28.58528
100,77.3923332,28.5717732
600,77.3804176,28.5716155
400,77.3812288,28.56639
1400,77.37333611,28.515425
400,77.3246524,28.5963721
200,77.3227953,28.5960491
200,77.39445644,28.52887237
400,77.3820287,28.5205286
300,77.3851484,28.5136416
200,77.3853306,28.5146003
500,77.3817427,28.5200041
600,77.3841646,28.5205903
500,77.381653,28.519906
800,77.38255,28.5200799
500,77.3863173,28.5189985
500,77.3826397,28.5208059
550,77.3841646,28.5205006
300,77.3841646,28.5209491
300,77.3854509,28.5143927
300,77.3856446,28.5144055
250,0,0
150,77.3881327,28.5249223
150,77.381653,28.519906
800,77.3820118,28.5204779
350,77.3854743,28.5143706
400,77.36500047,28.59579437
600,77.3648332,28.5971027
100,77.3404494,28.5854737
550,77.3404494,28.5854737
350,77.3404494,28.5854737
1000,77.3413131,28.5864102
500,77.3404494,28.5854737
500,77.3398007,28.5864047
600,77.341214,28.5861409
1300,77.341371,28.5862391
300,77.3406022,28.586
400,0,0
300,77.341593,28.5855119
500,77.3409734,28.5863196
500,77.3373249,28.5835794
550,77.3409762,28.5863106
2500,77.3410212,28.5854928
650,77.3410212,28.5854928
600,77.3648332,28.5971027
650,77.3648332,28.5971027
200,77.3648332,28.5971027
2000,77.3646089,28.5973057
1000,77.364878,28.5970621
750,77.364878,28.5970621
600,77.3648332,28.5971027
1000,77.36484054,28.5973425
800,77.3649169,28.5971298
1200,77.364878,28.5971518
700,77.3647883,28.5971433
600,77.364878,28.5970621
550,77.3649068,28.5971097
450,77.3648332,28.5971027
100,77.3648332,28.5971027
550,77.36474722,28.59716667
700,77.3649083,28.5971137
600,77.3648332,28.5971027
500,77.36498103,28.59689799
650,77.3258017,28.5675107
500,77.325869,28.5674499
450,77.3262953,28.5678712
450,77.3260261,28.5676664
400,77.3253081,28.566702
600,77.325482,28.5670755
300,77.3265645,28.5680759
700,77.3255549,28.5675098
250,77.3259363,28.5677476
600,77.3254017,28.5672542
500,77.3253081,28.5671503
800,77.3253979,28.5671588
1200,77.3253979,28.5671588
700,77.32540604,28.56721958
250,77.3265645,28.5680759
1300,77.3262504,28.5678221
300,77.3254972,28.5672537
500,77.3253081,28.5671503
600,77.3260709,28.5674465
1100,77.3264748,28.5678881
150,77.3253509,28.5671054
1500,77.3255325,28.5672163
600,77.3256447,28.5674287
1000,77.3255133,28.5672492
800,77.3261382,28.5680132
2500,77.3262056,28.5676834
1000,77.3261382,28.5680132
200,77.3255998,28.5675141
200,0,0
150,77.3253979,28.5671588
150,77.3265645,28.5680759
850,77.324803,28.564185
1000,77.32321292,28.5677509
450,77.3253081,28.5671503
2400,77.3264748,28.5680674
1200,77.325445,28.5670397
1200,77.3253979,28.5671588
700,77.3675243,28.5575368
400,77.3673027,28.5579292
600,77.367188,28.5578418
500,77.3673216,28.5579297
250,77.367188,28.5578518
2000,76.849258,30.6978586
500,0,0
300,85.137825,25.60803333
1400,0,0
1500,0,0
1000,85.13588611,25.61034722
600,85.14262542,25.6097878
500,85.14649167,25.6172
500,85.148632,25.617912
500,85.13382778,25.61042222
1600,85.142028,25.615025
800,85.074775,25.60662778
450,85.08215654,25.61355147
1000,85.14115833,25.61704444
600,85.14343889,25.61583889
1000,85.13806111,25.61098056
600,85.13407222,25.61011389
1200,85.106207,25.634209
700,85.11631667,25.61403056
500,85.11401389,25.62067778
700,85.1154613,25.61552768
150,79.834825,11.989991
1000,79.82895,11.99078611
250,79.83147883,11.93819039
1400,79.83385556,11.92587222
700,79.83015556,11.92994722
600,79.83134832,11.93648771
900,79.83013889,11.92996111
400,79.829584,11.929275
300,79.830194,11.929842
1500,79.8358,11.9331
1500,79.83575556,11.93315278
1500,79.833191,11.929698
450,79.83570833,11.93154444
1200,79.83363356,11.92877274
800,79.83481014,11.9365319
800,79.83331944,11.93021111
1500,79.83376389,11.93104444
1200,79.83258056,11.92859167
550,79.8348,11.93036667
150,79.83419167,11.92598889
1500,73.77472289,18.5691562
1200,73.80485516,18.5514399
2000,73.7982064,18.554382
1000,73.83842938,18.51420998
1500,73.9051007,18.5436256
1400,73.90433729,18.54625752
1000,73.90062645,18.54694697
1800,73.89852025,18.53408003
900,73.89648478,18.53656175
850,73.897902,18.53929933
1500,73.899315,18.533811
1000,73.83054703,18.52001645
1800,73.9166191,18.5624502
1700,73.84252679,18.51621575
1500,73.75108123,18.63621513
1200,73.8303275,18.5367185
800,73.8289719,18.5309626
2100,73.785901,18.59348149
1000,73.9153669,18.5639345
1000,73.7735722,18.5927182
1000,85.31684167,23.41679167
400,0,0
1000,0,0
400,85.32534722,23.35903333
650,85.32409722,23.35516389
450,85.32514606,23.35780368
1000,85.325055,23.359407
1000,85.32696667,23.35378333
500,85.32573056,23.35105833
500,85.3329,23.35442222
200,85.32544722,23.35919444
650,0,0
450,85.33548611,23.37498889
500,0,0
400,85.33981957,23.36974563
400,85.32787222,23.37129167
1000,85.33573889,23.37487778
2000,85.324253,23.351489
700,85.3172,23.33301667
1500,85.39046389,23.39925
850,78.5003662,17.4589981
800,78.5521107,17.4832159
900,72.79411532,21.18643846
800,72.79413611,21.18660789
500,72.79361609,21.18688393
800,72.80195273,21.17349346
800,72.80434225,21.17510449
250,72.80858986,21.185047
650,72.79048864,21.17079783
650,72.79273096,21.17334339
900,72.79550278,21.175975
800,72.78929204,21.17105952
1400,72.76877817,21.15773452
550,72.81449206,21.18343357
500,72.78912205,21.17009563
1000,72.76872553,21.15772858
800,72.77147748,21.16052169
1500,72.77420897,21.16043664
1500,72.77269729,21.14956883
250,72.7786658,21.14983426
900,72.77262915,21.14966885
800,72.77805928,21.15275978
400,73.167788,22.307898
600,0,0
500,73.17,22.32
400,0,0
1500,73.170937,22.310526
1000,73.170283,22.31279
1200,0,0
1500,0,0
800,0,0
600,73.169083,22.310329
800,73.167753,22.308096
1000,0,0
1300,73.15892089,22.31023696
800,73.165012,22.311603
300,0,0
800,0,0
600,0,0
700,0,0
600,73.165081,22.311844
1000,73.164798,22.311358
450,83.004504,25.287958
700,83.006523,25.288447
650,0,0
300,0,0
300,0,0
450,0,0
0,0,0
450,83.010021,25.307589
150,82.971977,25.311385
800,83.001801,25.290468
400,82.999827,25.281437
600,82.982869,25.270943
350,82.987294,25.334362
600,82.98929069,25.33290879
600,82.98081,25.338373
1100,82.98081,25.338373
1000,0,0
500,82.99116335,25.31717627
0,82.99169443,25.31834492
700,0,0
600,83.31851111,17.73417778
600,83.30513889,17.72614722
300,83.30341389,17.72629722
1300,83.307073,17.715819
1700,83.315935,17.71069
300,83.30161389,17.71202778
1600,0,0
1000,0,0
450,0,0
600,83.33809722,17.73480556
600,83.326859,17.740024
500,83.31983998,17.71266157
500,0,0
600,83.304558,17.726709
450,83.38285833,17.78386944
600,83.361377,17.764287
400,0,0
600,83.31528135,17.7195395
1500,83.33684,17.721182
1400,83.31494167,17.72111944
150000,107.6127895,-6.887057501
70000,106.8103014,-6.606916768
250000,106.8078499,-6.576578026
200000,106.7285083,-6.168466667
165000,106.801782,-6.278012
200000,106.783162,-6.244221
200000,106.8197488,-6.197150016
800000,106.821999,-6.196778
800000,106.8189611,-6.203291667
250000,106.9113346,-6.163947933
200000,106.8425,-6.224333333
500000,106.800144,-6.101298
300000,106.8317481,-6.218932479
450000,106.8134001,-6.235241091
120000,106.8085503,-6.23077495
200000,106.8335532,-6.12685982
100000,0,0
100000,106.8564133,-6.232815715
350000,106.821023,-6.19627
300000,106.652688,-6.241792
200000,106.7261194,-6.269913889
40,174.74808,-36.888662
20,174.768851,-36.845553
50,174.7686903,-36.84418841
65,174.7695519,-36.8453314
90,174.762527,-36.848988
60,174.7622201,-36.84876968
25,174.768986,-36.84604966
45,174.635633,-36.859341
90,174.765767,-36.85014119
100,174.8320893,-36.84831519
50,174.7269883,-36.89398977
35,174.7524415,-36.87177949
60,174.762234,-36.881213
90,174.762354,-36.882604
70,174.777987,-36.86565
50,174.779441,0
55,174.810305,-36.905409
60,174.7634761,-36.85158619
190,174.764078,-36.857474
120,174.7570233,-36.84109176
50,174.793257,-41.330428
60,174.785051,-41.294234
25,174.774151,-41.296107
70,174.775,-41.29483333
50,174.773933,-41.290801
